Formula,Structure type,Stoichiometry_A,Stoichiometry_B,Electronegativity difference (Pauling scale),Electronegativity difference (Martynov-Batsanov scale),Electronegativity difference (Gordy scale),Electronegativity difference (Mulliken scale),Electronegativity difference (Allred-Rochow scale),Mean electronegativity (Pauling scale),Mean electronegativity (Martynov-Batsanov scale),Mean electronegativity (Gordy scale),Mean electronegativity (Mulliken scale),Mean electronegativity (Allred-Rochow scale),Ionic character (Martynov-Batsanov scale),Sum of valence electrons,Atomic number sum,Atomic weight sum,Atomic radius sum,Atomic radius ratio,Covalent radius sum,Covalent radius ratio,2 x covalent radius difference,Zunger radius sum ratio,2 x Zunger radius sum difference,Zunger radius sum difference,Ionic radius ratio,2 x Ionic radius difference,Crystal radius sum,Crystal radius ratio,2 x Crystal radius difference,Period number difference,Group number sum,Group number difference,Family number sum,Quantum number (l) sum,Quantum number (l) difference
DyRh,CsCl,1,1,-1.06,-0.84,1.6452,-1.2,-0.47,3.7,1.57,4.5488,3.7,1.325,0.161717397,12,111,265.4055,3.1,1.296296296,2.84,1.272,5.68,1.456349206,2.3,1.15,1.296296296,0.8,1.86,1.296296296,0.48,1,12,-6,7,5,1
DyRh,CsCl,1,1,-1.06,-0.84,1.6452,-1.2,-0.47,3.7,1.57,4.5488,3.7,1.325,0.161717397,12,111,265.4055,3.1,1.296296296,2.84,1.272,5.68,1.456349206,2.3,1.15,1.296296296,0.8,1.86,1.296296296,0.48,1,12,-6,7,5,1
ErIn,CsCl,1,1,-0.54,-0.43,1.4332,0,-0.566,3.1,1.415,4.9503,3.1,1.373,0.045172898,6,117,282.078,3.3,1.129032258,3.01,1.090277778,6.02,1.770731707,3.16,1.58,1.129032258,0.4,1.97,1.095744681,0.18,1,16,-10,8,4,2
ErIr,CsCl,1,1,-0.96,-0.67,-1.7676,-2.3,-0.59,4.25,1.535,6.5507,4.25,1.385,0.10615688,12,145,359.48,3.1,1.296296296,2.84,1.236220472,5.68,1.381278539,2.004,1.002,1.296296296,0.8,1.8,1.337662338,0.52,0,12,-6,7,5,1
ErIr,CsCl,1,1,-0.96,-0.67,-1.7676,-2.3,-0.59,4.25,1.535,6.5507,4.25,1.385,0.10615688,12,145,359.48,3.1,1.296296296,2.84,1.236220472,5.68,1.381278539,2.004,1.002,1.296296296,0.8,1.8,1.337662338,0.52,0,12,-6,7,5,1
ErRh,CsCl,1,1,-1.04,-0.79,1.9407,-1.2,-0.47,3.7,1.595,4.69655,3.7,1.325,0.144462198,12,113,270.1655,3.1,1.296296296,2.82,1.256,5.64,1.44047619,2.22,1.11,1.296296296,0.8,1.84,1.271604938,0.44,1,12,-6,7,5,1
ErRh,CsCl,1,1,-1.04,-0.79,1.9407,-1.2,-0.47,3.7,1.595,4.69655,3.7,1.325,0.144462198,12,113,270.1655,3.1,1.296296296,2.82,1.256,5.64,1.44047619,2.22,1.11,1.296296296,0.8,1.84,1.271604938,0.44,1,12,-6,7,5,1
ErRh,CsCl,1,1,-1.04,-0.79,1.9407,-1.2,-0.47,3.7,1.595,4.69655,3.7,1.325,0.144462198,12,113,270.1655,3.1,1.296296296,2.82,1.256,5.64,1.44047619,2.22,1.11,1.296296296,0.8,1.84,1.271604938,0.44,1,12,-6,7,5,1
ErRh,CsCl,1,1,-1.04,-0.79,1.9407,-1.2,-0.47,3.7,1.595,4.69655,3.7,1.325,0.144462198,12,113,270.1655,3.1,1.296296296,2.82,1.256,5.64,1.44047619,2.22,1.11,1.296296296,0.8,1.84,1.271604938,0.44,1,12,-6,7,5,1
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
FeRh,CsCl,1,1,0.45,0.32,0.3072,0.24,-0.24,4.18,1.83,3.5726,4.18,1.68,0.025275098,17,71,158.7525,2.75,0.964285714,2.42,1.068376068,4.84,1.194312796,0.82,0.41,0.964285714,-0.1,1.5,1.173913043,0.24,1,17,1,8,4,0
GaIr,CsCl,1,1,0.39,0.17,3.2673,2.2,-0.076,4.3,1.785,5.80085,4.3,1.718,0.007198962,12,108,261.943,2.65,1.038461538,2.53,1.007936508,5.06,1.550442478,1.866,0.933,1.038461538,0.1,1.53,1.013157895,0.02,2,22,-4,9,3,1
GaNi,CsCl,1,1,0.1,0.06,-0.5881,1.2,0.124,3.8,1.73,3.87315,3.8,1.818,0.000899595,13,59,128.4164,2.65,1.038461538,2.41,0.912698413,4.82,1.286135693,0.97,0.485,1.038461538,0.1,1.46,0.921052632,-0.12,0,23,-3,9,3,1
GaNi,CsCl,1,1,0.1,0.06,-0.5881,1.2,0.124,3.8,1.73,3.87315,3.8,1.818,0.000899595,13,59,128.4164,2.65,1.038461538,2.41,0.912698413,4.82,1.286135693,0.97,0.485,1.038461538,0.1,1.46,0.921052632,-0.12,0,23,-3,9,3,1
GaNi,CsCl,1,1,0.1,0.06,-0.5881,1.2,0.124,3.8,1.73,3.87315,3.8,1.818,0.000899595,13,59,128.4164,2.65,1.038461538,2.41,0.912698413,4.82,1.286135693,0.97,0.485,1.038461538,0.1,1.46,0.921052632,-0.12,0,23,-3,9,3,1
GaNi,CsCl,1,1,0.1,0.06,-0.5881,1.2,0.124,3.8,1.73,3.87315,3.8,1.818,0.000899595,13,59,128.4164,2.65,1.038461538,2.41,0.912698413,4.82,1.286135693,0.97,0.485,1.038461538,0.1,1.46,0.921052632,-0.12,0,23,-3,9,3,1
GaNi,CsCl,1,1,0.1,0.06,-0.5881,1.2,0.124,3.8,1.73,3.87315,3.8,1.818,0.000899595,13,59,128.4164,2.65,1.038461538,2.41,0.912698413,4.82,1.286135693,0.97,0.485,1.038461538,0.1,1.46,0.921052632,-0.12,0,23,-3,9,3,1
GaNi,CsCl,1,1,0.1,0.06,-0.5881,1.2,0.124,3.8,1.73,3.87315,3.8,1.818,0.000899595,13,59,128.4164,2.65,1.038461538,2.41,0.912698413,4.82,1.286135693,0.97,0.485,1.038461538,0.1,1.46,0.921052632,-0.12,0,23,-3,9,3,1
GaRh,CsCl,1,1,0.47,0.29,-0.441,1.1,-0.196,3.75,1.845,3.9467,3.75,1.658,0.020805516,12,76,172.6285,2.65,1.038461538,2.51,0.992063492,5.02,1.486725664,1.65,0.825,1.038461538,0.1,1.57,1.065789474,0.1,1,22,-4,9,3,1
GaRh,CsCl,1,1,0.47,0.29,-0.441,1.1,-0.196,3.75,1.845,3.9467,3.75,1.658,0.020805516,12,76,172.6285,2.65,1.038461538,2.51,0.992063492,5.02,1.486725664,1.65,0.825,1.038461538,0.1,1.57,1.065789474,0.1,1,22,-4,9,3,1
GaRh,CsCl,1,1,0.47,0.29,-0.441,1.1,-0.196,3.75,1.845,3.9467,3.75,1.658,0.020805516,12,76,172.6285,2.65,1.038461538,2.51,0.992063492,5.02,1.486725664,1.65,0.825,1.038461538,0.1,1.57,1.065789474,0.1,1,22,-4,9,3,1
GaRu,CsCl,1,1,0.39,0.27,-0.5004,1.3,-0.216,3.85,1.835,3.917,3.85,1.648,0.018059929,11,75,170.793,2.6,1,2.51,0.992063492,5.02,1.536873156,1.82,0.91,1,0,1.58,1.078947368,0.12,1,21,-5,9,3,1
GdRh,CsCl,1,1,-1.08,-0.89,1.388,-1.2,-0.47,3.7,1.545,4.4202,3.7,1.325,0.179650656,12,109,260.1555,3.15,1.333333333,2.86,1.288,5.72,1.551587302,2.78,1.39,1.333333333,0.9,1.89,1.333333333,0.54,1,12,-6,7,5,1
GdRh,CsCl,1,1,-1.08,-0.89,1.388,-1.2,-0.47,3.7,1.545,4.4202,3.7,1.325,0.179650656,12,109,260.1555,3.15,1.333333333,2.86,1.288,5.72,1.551587302,2.78,1.39,1.333333333,0.9,1.89,1.333333333,0.54,1,12,-6,7,5,1
GdRh,CsCl,1,1,-1.08,-0.89,1.388,-1.2,-0.47,3.7,1.545,4.4202,3.7,1.325,0.179650656,12,109,260.1555,3.15,1.333333333,2.86,1.288,5.72,1.551587302,2.78,1.39,1.333333333,0.9,1.89,1.333333333,0.54,1,12,-6,7,5,1
GdRh,CsCl,1,1,-1.08,-0.89,1.388,-1.2,-0.47,3.7,1.545,4.4202,3.7,1.325,0.179650656,12,109,260.1555,3.15,1.333333333,2.86,1.288,5.72,1.551587302,2.78,1.39,1.333333333,0.9,1.89,1.333333333,0.54,1,12,-6,7,5,1
GdRh,CsCl,1,1,-1.08,-0.89,1.388,-1.2,-0.47,3.7,1.545,4.4202,3.7,1.325,0.179650656,12,109,260.1555,3.15,1.333333333,2.86,1.288,5.72,1.551587302,2.78,1.39,1.333333333,0.9,1.89,1.333333333,0.54,1,12,-6,7,5,1
GdRh,CsCl,1,1,-1.08,-0.89,1.388,-1.2,-0.47,3.7,1.545,4.4202,3.7,1.325,0.179650656,12,109,260.1555,3.15,1.333333333,2.86,1.288,5.72,1.551587302,2.78,1.39,1.333333333,0.9,1.89,1.333333333,0.54,1,12,-6,7,5,1
HoIn,CsCl,1,1,-0.55,-0.43,1.2806,0,-0.566,3.1,1.415,4.874,3.1,1.373,0.045172898,6,116,279.74832,3.3,1.129032258,3.02,1.097222222,6.04,1.780487805,3.2,1.6,1.129032258,0.4,1.98,1.106382979,0.2,1,16,-10,8,4,2
HoIr,CsCl,1,1,-0.97,-0.67,-1.9202,-2.3,-0.59,4.25,1.535,6.4744,4.25,1.385,0.10615688,12,144,357.15032,3.1,1.296296296,2.85,1.244094488,5.7,1.388888889,2.044,1.022,1.296296296,0.8,1.81,1.350649351,0.54,0,12,-6,7,5,1
HoRh,CsCl,1,1,-1.05,-0.79,1.7881,-1.2,-0.47,3.7,1.595,4.62025,3.7,1.325,0.144462198,12,112,267.83582,3.1,1.296296296,2.83,1.264,5.66,1.448412698,2.26,1.13,1.296296296,0.8,1.85,1.283950617,0.46,1,12,-6,7,5,1
HoRh,CsCl,1,1,-1.05,-0.79,1.7881,-1.2,-0.47,3.7,1.595,4.62025,3.7,1.325,0.144462198,12,112,267.83582,3.1,1.296296296,2.83,1.264,5.66,1.448412698,2.26,1.13,1.296296296,0.8,1.85,1.283950617,0.46,1,12,-6,7,5,1
HoRh,CsCl,1,1,-1.05,-0.79,1.7881,-1.2,-0.47,3.7,1.595,4.62025,3.7,1.325,0.144462198,12,112,267.83582,3.1,1.296296296,2.83,1.264,5.66,1.448412698,2.26,1.13,1.296296296,0.8,1.85,1.283950617,0.46,1,12,-6,7,5,1
InLa,CsCl,1,1,-0.68,-0.28,0.2831,0,-0.566,3.1,1.49,4.37525,3.1,1.373,0.019409169,6,106,253.7235,3.5,1.258064516,3.13,1.173611111,6.26,1.502439024,2.06,1.03,1.258064516,0.8,2.3,1.446808511,0.84,1,16,-10,8,3,1
InPd,CsCl,1,1,0.42,0.45,-0.4457,1.35,-0.066,3.775,1.855,4.01085,3.775,1.623,0.049364908,13,95,221.238,2.95,0.903225806,2.72,0.888888889,5.44,1.195121951,0.8,0.4,0.903225806,-0.3,1.72,0.829787234,-0.32,0,23,-3,9,3,1
InPd,CsCl,1,1,0.42,0.45,-0.4457,1.35,-0.066,3.775,1.855,4.01085,3.775,1.623,0.049364908,13,95,221.238,2.95,0.903225806,2.72,0.888888889,5.44,1.195121951,0.8,0.4,0.903225806,-0.3,1.72,0.829787234,-0.32,0,23,-3,9,3,1
InPd,CsCl,1,1,0.42,0.45,-0.4457,1.35,-0.066,3.775,1.855,4.01085,3.775,1.623,0.049364908,13,95,221.238,2.95,0.903225806,2.72,0.888888889,5.44,1.195121951,0.8,0.4,0.903225806,-0.3,1.72,0.829787234,-0.32,0,23,-3,9,3,1
InPd,CsCl,1,1,0.42,0.45,-0.4457,1.35,-0.066,3.775,1.855,4.01085,3.775,1.623,0.049364908,13,95,221.238,2.95,0.903225806,2.72,0.888888889,5.44,1.195121951,0.8,0.4,0.903225806,-0.3,1.72,0.829787234,-0.32,0,23,-3,9,3,1
InPd,CsCl,1,1,0.42,0.45,-0.4457,1.35,-0.066,3.775,1.855,4.01085,3.775,1.623,0.049364908,13,95,221.238,2.95,0.903225806,2.72,0.888888889,5.44,1.195121951,0.8,0.4,0.903225806,-0.3,1.72,0.829787234,-0.32,0,23,-3,9,3,1
InPd,CsCl,1,1,0.42,0.45,-0.4457,1.35,-0.066,3.775,1.855,4.01085,3.775,1.623,0.049364908,13,95,221.238,2.95,0.903225806,2.72,0.888888889,5.44,1.195121951,0.8,0.4,0.903225806,-0.3,1.72,0.829787234,-0.32,0,23,-3,9,3,1
InPd,CsCl,1,1,0.42,0.45,-0.4457,1.35,-0.066,3.775,1.855,4.01085,3.775,1.623,0.049364908,13,95,221.238,2.95,0.903225806,2.72,0.888888889,5.44,1.195121951,0.8,0.4,0.903225806,-0.3,1.72,0.829787234,-0.32,0,23,-3,9,3,1
InPr,CsCl,1,1,-0.65,-0.53,0.4058,0,-0.566,3.1,1.365,4.4366,3.1,1.373,0.067815945,6,108,255.72565,3.4,1.193548387,3.09,1.145833333,6.18,2.185365854,4.86,2.43,1.193548387,0.6,2.26,1.404255319,0.76,1,16,-10,8,4,2
InRh,CsCl,1,1,0.5,0.36,-0.5075,1.2,-0.096,3.7,1.81,3.97995,3.7,1.608,0.031880743,12,94,217.7235,2.9,0.870967742,2.69,0.868055556,5.38,1.229268293,0.94,0.47,0.870967742,-0.4,1.75,0.861702128,-0.26,0,22,-4,9,3,1
InRh,CsCl,1,1,0.5,0.36,-0.5075,1.2,-0.096,3.7,1.81,3.97995,3.7,1.608,0.031880743,12,94,217.7235,2.9,0.870967742,2.69,0.868055556,5.38,1.229268293,0.94,0.47,0.870967742,-0.4,1.75,0.861702128,-0.26,0,22,-4,9,3,1
InSm,CsCl,1,1,-0.61,-0.43,0.6618,0,-0.566,3.1,1.415,4.5646,3.1,1.373,0.045172898,6,111,265.178,3.4,1.193548387,3.06,1.125,6.12,2.019512195,4.18,2.09,1.193548387,0.6,2.04,1.170212766,0.32,1,16,-10,8,4,2
InTm,CsCl,1,1,-0.53,-0.43,1.5954,0,-0.566,3.1,1.415,5.0314,3.1,1.373,0.045172898,6,118,283.75221,3.3,1.129032258,3,1.083333333,6,1.756097561,3.1,1.55,1.129032258,0.4,1.96,1.085106383,0.16,1,16,-10,8,4,2
InTm,CsCl,1,1,-0.53,-0.43,1.5954,0,-0.566,3.1,1.415,5.0314,3.1,1.373,0.045172898,6,118,283.75221,3.3,1.129032258,3,1.083333333,6,1.756097561,3.1,1.55,1.129032258,0.4,1.96,1.085106383,0.16,1,16,-10,8,4,2
InY,CsCl,1,1,-0.56,-0.22,-0.8294,0.09,-0.536,3.145,1.52,3.819,3.145,1.388,0.012027089,6,88,203.72385,3.35,1.161290323,3.06,1.125,6.12,1.434146341,1.78,0.89,1.193548387,0.6,1.98,1.106382979,0.2,0,16,-10,8,3,1
InY,CsCl,1,1,-0.56,-0.22,-0.8294,0.09,-0.536,3.145,1.52,3.819,3.145,1.388,0.012027089,6,88,203.72385,3.35,1.161290323,3.06,1.125,6.12,1.434146341,1.78,0.89,1.193548387,0.6,1.98,1.106382979,0.2,0,16,-10,8,3,1
InYb,CsCl,1,1,-0.68,-0.53,1.7672,0,-0.566,3.1,1.365,5.1173,3.1,1.373,0.067815945,6,119,287.858,3.3,1.129032258,3,1.083333333,6,1.751219512,3.08,1.54,1.129032258,0.4,2.07,1.20212766,0.38,1,16,-10,8,4,2
InYb,CsCl,1,1,-0.68,-0.53,1.7672,0,-0.566,3.1,1.365,5.1173,3.1,1.373,0.067815945,6,119,287.858,3.3,1.129032258,3,1.083333333,6,1.751219512,3.08,1.54,1.129032258,0.4,2.07,1.20212766,0.38,1,16,-10,8,4,2
InYb,CsCl,1,1,-0.68,-0.53,1.7672,0,-0.566,3.1,1.365,5.1173,3.1,1.373,0.067815945,6,119,287.858,3.3,1.129032258,3,1.083333333,6,1.751219512,3.08,1.54,1.129032258,0.4,2.07,1.20212766,0.38,1,16,-10,8,4,2
InYb,CsCl,1,1,-0.68,-0.53,1.7672,0,-0.566,3.1,1.365,5.1173,3.1,1.373,0.067815945,6,119,287.858,3.3,1.129032258,3,1.083333333,6,1.751219512,3.08,1.54,1.129032258,0.4,2.07,1.20212766,0.38,1,16,-10,8,4,2
IrLu,CsCl,1,1,-0.93,-0.67,-1.2521,-2.3,-0.59,4.25,1.535,6.80845,4.25,1.385,0.10615688,12,148,367.187,3.1,1.296296296,2.83,1.228346457,5.66,1.282343988,1.484,0.742,1.296296296,0.8,1.77,1.298701299,0.46,0,12,-6,7,4,0
IrLu,CsCl,1,1,-0.93,-0.67,-1.2521,-2.3,-0.59,4.25,1.535,6.80845,4.25,1.385,0.10615688,12,148,367.187,3.1,1.296296296,2.83,1.228346457,5.66,1.282343988,1.484,0.742,1.296296296,0.8,1.77,1.298701299,0.46,0,12,-6,7,4,0
IrSc,CsCl,1,1,-0.84,-0.37,-4.3617,-2.06,-0.49,4.37,1.685,5.25365,4.37,1.435,0.033645949,12,98,237.17591,2.95,1.185185185,2.71,1.133858268,5.42,1.046423135,0.244,0.122,1.185185185,0.5,1.66,1.155844156,0.24,-2,12,-6,7,4,0
IrSc,CsCl,1,1,-0.84,-0.37,-4.3617,-2.06,-0.49,4.37,1.685,5.25365,4.37,1.435,0.033645949,12,98,237.17591,2.95,1.185185185,2.71,1.133858268,5.42,1.046423135,0.244,0.122,1.185185185,0.5,1.66,1.155844156,0.24,-2,12,-6,7,4,0
IrSc,CsCl,1,1,-0.84,-0.37,-4.3617,-2.06,-0.49,4.37,1.685,5.25365,4.37,1.435,0.033645949,12,98,237.17591,2.95,1.185185185,2.71,1.133858268,5.42,1.046423135,0.244,0.122,1.185185185,0.5,1.66,1.155844156,0.24,-2,12,-6,7,4,0
IrTm,CsCl,1,1,-0.95,-0.67,-1.6054,-2.3,-0.59,4.25,1.535,6.6318,4.25,1.385,0.10615688,12,146,361.15421,3.1,1.296296296,2.83,1.228346457,5.66,1.369863014,1.944,0.972,1.296296296,0.8,1.79,1.324675325,0.5,0,12,-6,7,5,1
IrY,CsCl,1,1,-0.98,-0.46,-4.0302,-2.21,-0.56,4.295,1.64,5.4194,4.295,1.4,0.051525145,12,116,281.12585,3.15,1.333333333,2.89,1.275590551,5.78,1.118721461,0.624,0.312,1.37037037,1,1.81,1.350649351,0.54,-1,12,-6,7,4,0
IrYb,CsCl,1,1,-1.1,-0.77,-1.4336,-2.3,-0.59,4.25,1.485,6.7177,4.25,1.385,0.13776291,12,147,365.26,3.1,1.296296296,2.83,1.228346457,5.66,1.366057839,1.924,0.962,1.296296296,0.8,1.9,1.467532468,0.72,0,12,-6,7,5,1
LuPd,CsCl,1,1,-0.93,-0.88,2.3944,-1.35,-0.5,3.775,1.64,4.9852,3.775,1.34,0.176012567,13,117,281.387,3.15,1.25,2.84,1.21875,5.68,1.375510204,1.84,0.92,1.25,0.7,1.78,1.282051282,0.44,1,13,-7,7,4,0
LuPd,CsCl,1,1,-0.93,-0.88,2.3944,-1.35,-0.5,3.775,1.64,4.9852,3.775,1.34,0.176012567,13,117,281.387,3.15,1.25,2.84,1.21875,5.68,1.375510204,1.84,0.92,1.25,0.7,1.78,1.282051282,0.44,1,13,-7,7,4,0
LuPd,CsCl,1,1,-0.93,-0.88,2.3944,-1.35,-0.5,3.775,1.64,4.9852,3.775,1.34,0.176012567,13,117,281.387,3.15,1.25,2.84,1.21875,5.68,1.375510204,1.84,0.92,1.25,0.7,1.78,1.282051282,0.44,1,13,-7,7,4,0
LuPd,CsCl,1,1,-0.93,-0.88,2.3944,-1.35,-0.5,3.775,1.64,4.9852,3.775,1.34,0.176012567,13,117,281.387,3.15,1.25,2.84,1.21875,5.68,1.375510204,1.84,0.92,1.25,0.7,1.78,1.282051282,0.44,1,13,-7,7,4,0
LuRh,CsCl,1,1,-1.01,-0.79,2.4562,-1.2,-0.47,3.7,1.595,4.9543,3.7,1.325,0.144462198,12,116,277.8725,3.1,1.296296296,2.81,1.248,5.62,1.337301587,1.7,0.85,1.296296296,0.8,1.81,1.234567901,0.38,1,12,-6,7,4,0
LuRh,CsCl,1,1,-1.01,-0.79,2.4562,-1.2,-0.47,3.7,1.595,4.9543,3.7,1.325,0.144462198,12,116,277.8725,3.1,1.296296296,2.81,1.248,5.62,1.337301587,1.7,0.85,1.296296296,0.8,1.81,1.234567901,0.38,1,12,-6,7,4,0
LuRu,CsCl,1,1,-0.93,-0.77,2.5156,-1.4,-0.45,3.8,1.585,4.9246,3.8,1.315,0.13776291,11,115,276.037,3.05,1.346153846,2.81,1.248,5.62,1.293666027,1.53,0.765,1.346153846,0.9,1.82,1.219512195,0.36,1,11,-5,7,4,0
NiSc,CsCl,1,1,-0.55,-0.26,-0.5063,-1.06,-0.69,3.87,1.63,3.32595,3.87,1.535,0.016757996,13,49,103.64931,2.95,1.185185185,2.59,1.252173913,5.18,1.26146789,1.14,0.57,1.185185185,0.5,1.59,1.271428571,0.38,0,13,-7,7,4,0
NiSc,CsCl,1,1,-0.55,-0.26,-0.5063,-1.06,-0.69,3.87,1.63,3.32595,3.87,1.535,0.016757996,13,49,103.64931,2.95,1.185185185,2.59,1.252173913,5.18,1.26146789,1.14,0.57,1.185185185,0.5,1.59,1.271428571,0.38,0,13,-7,7,4,0
NiSc,CsCl,1,1,-0.55,-0.26,-0.5063,-1.06,-0.69,3.87,1.63,3.32595,3.87,1.535,0.016757996,13,49,103.64931,2.95,1.185185185,2.59,1.252173913,5.18,1.26146789,1.14,0.57,1.185185185,0.5,1.59,1.271428571,0.38,0,13,-7,7,4,0
NiSc,CsCl,1,1,-0.55,-0.26,-0.5063,-1.06,-0.69,3.87,1.63,3.32595,3.87,1.535,0.016757996,13,49,103.64931,2.95,1.185185185,2.59,1.252173913,5.18,1.26146789,1.14,0.57,1.185185185,0.5,1.59,1.271428571,0.38,0,13,-7,7,4,0
NiSc,CsCl,1,1,-0.55,-0.26,-0.5063,-1.06,-0.69,3.87,1.63,3.32595,3.87,1.535,0.016757996,13,49,103.64931,2.95,1.185185185,2.59,1.252173913,5.18,1.26146789,1.14,0.57,1.185185185,0.5,1.59,1.271428571,0.38,0,13,-7,7,4,0
NiSc,CsCl,1,1,-0.55,-0.26,-0.5063,-1.06,-0.69,3.87,1.63,3.32595,3.87,1.535,0.016757996,13,49,103.64931,2.95,1.185185185,2.59,1.252173913,5.18,1.26146789,1.14,0.57,1.185185185,0.5,1.59,1.271428571,0.38,0,13,-7,7,4,0
PdSc,CsCl,1,1,-0.84,-0.58,-0.7152,-1.11,-0.4,3.895,1.79,3.4304,3.895,1.39,0.080660682,13,67,151.37591,3,1.142857143,2.72,1.125,5.44,1.12244898,0.6,0.3,1.142857143,0.4,1.67,1.141025641,0.22,-1,13,-7,7,4,0
PdSc,CsCl,1,1,-0.84,-0.58,-0.7152,-1.11,-0.4,3.895,1.79,3.4304,3.895,1.39,0.080660682,13,67,151.37591,3,1.142857143,2.72,1.125,5.44,1.12244898,0.6,0.3,1.142857143,0.4,1.67,1.141025641,0.22,-1,13,-7,7,4,0
PdTm,CsCl,1,1,-0.95,-0.88,2.0411,-1.35,-0.5,3.775,1.64,4.80855,3.775,1.34,0.176012567,13,115,275.35421,3.15,1.25,2.84,1.21875,5.68,1.469387755,2.3,1.15,1.25,0.7,1.8,1.307692308,0.48,1,13,-7,7,5,1
PdTm,CsCl,1,1,-0.95,-0.88,2.0411,-1.35,-0.5,3.775,1.64,4.80855,3.775,1.34,0.176012567,13,115,275.35421,3.15,1.25,2.84,1.21875,5.68,1.469387755,2.3,1.15,1.25,0.7,1.8,1.307692308,0.48,1,13,-7,7,5,1
PtSc,CsCl,1,1,-0.92,-0.41,-4.648,-2.26,-0.53,4.47,1.705,5.3968,4.47,1.455,0.041154191,13,99,240.03591,2.95,1.185185185,2.74,1.107692308,5.48,1.018518519,0.1,0.05,1.185185185,0.5,1.63,1.202702703,0.3,-2,13,-7,7,4,0
PtSc,CsCl,1,1,-0.92,-0.41,-4.648,-2.26,-0.53,4.47,1.705,5.3968,4.47,1.455,0.041154191,13,99,240.03591,2.95,1.185185185,2.74,1.107692308,5.48,1.018518519,0.1,0.05,1.185185185,0.5,1.63,1.202702703,0.3,-2,13,-7,7,4,0
PtSc,CsCl,1,1,-0.92,-0.41,-4.648,-2.26,-0.53,4.47,1.705,5.3968,4.47,1.455,0.041154191,13,99,240.03591,2.95,1.185185185,2.74,1.107692308,5.48,1.018518519,0.1,0.05,1.185185185,0.5,1.63,1.202702703,0.3,-2,13,-7,7,4,0
