Entry,Formula,Structure,A,B,INT_distAA,INT_distBB,INT_distAB,INT_Asize,INT_Bsize,INT_Asize_by_Bsize,INT_distAA_by2_byAsize,INT_distBB_by2_byBsize,INT_distAB_by2_byAsizebyBsize,INT_Asize_ref,INT_Bsize_ref,INT_percent_diff_A_by_100,INT_percent_diff_B_by_100,INT_distAA_minus_ref_diff,INT_distBB_minus_ref_diff,INT_distAB_minus_ref_diff,INT_R_factor,INT_UNI_shortest_homoatomic_dist,INT_UNI_shortest_heteroatomic_dist,INT_UNI_shortest_homoatomic_dist_by_2_by_atom_size,INT_UNI_shortest_heteroatomic_dist_by_sum_of_atom_sizes,INT_UNI_shortest_homoatomic_dist_by_2_by_refined_atom_size,INT_UNI_shortest_heteroatomic_dist_by_sum_of_refined_atom_sizes,INT_UNI_highest_refined_percent_diff_abs,INT_UNI_lowest_refined_percent_diff_abs,INT_UNI_refined_packing_efficiency,WYK_A_lowest_wyckoff,WYK_B_lowest_wyckoff,WYK_identical_lowest_wyckoff_count,WYK_A_sites_total,WYK_B_sites_total,WYK_A_multiplicity_total,WYK_B_multiplicity_total,ENV_A_shortest_dist_count,ENV_B_shortest_dist_count,ENV_A_avg_shortest_dist_count,ENV_B_avg_shortest_dist_count,ENV_A_shortest_tol_dist_count,ENV_B_shortest_tol_dist_count,ENV_A_avg_shortest_dist_within_tol_count,ENV_B_avg_shortest_dist_within_tol_count,ENV_A_second_by_first_shortest_dist,ENV_B_second_by_first_shortest_dist,ENV_A_avg_second_by_first_shortest_dist,ENV_B_avg_second_by_first_shortest_dist,ENV_A_second_shortest_dist_count,ENV_B_second_shortest_dist_count,ENV_A_avg_second_shortest_dist_count,ENV_B_avg_second_shortest_dist_count,ENV_A_homoatomic_dist_by_shortest_dist,ENV_B_homoatomic_dist_by_shortest_dist,ENV_A_avg_homoatomic_dist_by_shortest_dist,ENV_B_avg_homoatomic_dist_by_shortest_dist,ENV_A_count_at_A_shortest_dist,ENV_A_count_at_B_shortest_dist,ENV_A_avg_count_at_A_shortest_dist,ENV_A_avg_count_at_B_shortest_dist,ENV_B_count_at_A_shortest_dist,ENV_B_count_at_B_shortest_dist,ENV_B_avg_count_at_A_shortest_dist,ENV_B_avg_count_at_B_shortest_dist,CN_AVG_coordination_number,CN_AVG_A_atom_count,CN_AVG_B_atom_count,CN_AVG_polyhedron_volume,CN_AVG_central_atom_to_center_of_mass_dist,CN_AVG_number_of_edges,CN_AVG_number_of_faces,CN_AVG_shortest_distance_to_face,CN_AVG_shortest_distance_to_edge,CN_AVG_volume_of_inscribed_sphere,CN_AVG_packing_efficiency,CN_MIN_coordination_number,CN_MIN_A_atom_count,CN_MIN_B_atom_count,CN_MIN_polyhedron_volume,CN_MIN_central_atom_to_center_of_mass_dist,CN_MIN_number_of_edges,CN_MIN_number_of_faces,CN_MIN_shortest_distance_to_face,CN_MIN_shortest_distance_to_edge,CN_MIN_volume_of_inscribed_sphere,CN_MIN_packing_efficiency,CN_MAX_coordination_number,CN_MAX_A_atom_count,CN_MAX_B_atom_count,CN_MAX_polyhedron_volume,CN_MAX_central_atom_to_center_of_mass_dist,CN_MAX_number_of_edges,CN_MAX_number_of_faces,CN_MAX_shortest_distance_to_face,CN_MAX_shortest_distance_to_edge,CN_MAX_volume_of_inscribed_sphere,CN_MAX_packing_efficiency
260746,DyGe,TlI,Dy,Ge,3.531,2.551,2.959,1.752,1.225,1.43,1.008,1.041,0.994,1.683,1.276,-0.039,0.041,0.046,0.0,0.0,0.003,2.551,2.959,1.041,0.994,1.0,1.0,0.041,0.039,0.65,4,4,2,1,1,4,4,4,2,4.0,2.0,5,2,5.0,2.0,1.02,1.16,1.02,1.16,1,4,1.0,4.0,1.193,1.0,1.193,1.0,0,0,0.0,0.0,4,2,4.0,2.0,13.0,8.5,4.5,88.22,0.142,33.0,22.0,2.344,2.41,58.788,0.649,13.0,8.5,4.5,88.22,0.142,33.0,22.0,2.344,2.41,58.788,0.649,13.0,8.5,4.5,88.22,0.142,33.0,22.0,2.344,2.41,58.788,0.649
1954261,FeSi,FeSi,Fe,Si,2.744,2.771,2.278,1.242,1.176,1.056,1.105,1.178,0.942,1.372,0.906,0.105,-0.23,0.0,0.346,0.0,0.064,2.744,2.278,1.105,0.942,1.0,1.0,0.23,0.105,0.622,4,4,2,1,1,4,4,1,1,1.0,1.0,4,4,4.0,4.0,1.025,1.025,1.025,1.025,3,3,3.0,3.0,1.205,1.216,1.205,1.216,0,1,0.0,1.0,1,0,1.0,0.0,13.0,6.5,6.5,41.186,0.1,33.0,22.0,1.777,1.868,23.593,0.574,13.0,6.5,6.5,41.186,0.1,33.0,22.0,1.777,1.868,23.593,0.574,13.0,6.5,6.5,41.186,0.1,33.0,22.0,1.777,1.868,23.593,0.574
1717033,DySi,TlI,Dy,Si,3.528,2.437,2.951,1.752,1.176,1.49,1.007,1.036,1.008,1.733,1.218,-0.011,0.036,0.018,0.0,0.0,0.001,2.437,2.951,1.036,1.008,1.0,1.0,0.036,0.011,0.688,4,4,2,1,1,4,4,4,2,4.0,2.0,7,2,7.0,2.0,1.021,1.211,1.021,1.211,1,4,1.0,4.0,1.196,1.0,1.196,1.0,0,0,0.0,0.0,4,2,4.0,2.0,13.0,8.5,4.5,85.386,0.122,33.0,22.0,2.328,2.404,57.992,0.656,13.0,8.5,4.5,85.386,0.122,33.0,22.0,2.328,2.404,57.992,0.656,13.0,8.5,4.5,85.386,0.122,33.0,22.0,2.328,2.404,57.992,0.656
527118,ScCo,CsCl,Co,Sc,3.145,3.145,2.724,1.25,1.641,0.762,1.258,0.958,0.942,1.572,1.152,0.258,-0.298,0.0,0.268,0.0,0.156,3.145,2.724,1.258,0.942,1.0,1.0,0.298,0.258,0.729,1,1,2,1,1,1,1,8,8,8.0,8.0,8,8,8.0,8.0,1.155,1.155,1.155,1.155,6,6,6.0,6.0,1.155,1.155,1.155,1.155,0,8,0.0,8.0,8,0,8.0,0.0,14.0,7.0,7.0,62.209,0.0,36.0,24.0,2.284,2.224,49.936,0.803,14.0,7.0,7.0,62.209,0.0,36.0,24.0,2.284,2.224,49.936,0.803,14.0,7.0,7.0,62.209,0.0,36.0,24.0,2.284,2.224,49.936,0.803
561159,InSb,ZnS,In,Sb,4.583,4.583,2.806,1.624,1.434,1.132,1.411,1.598,0.918,2.292,0.515,0.411,-0.641,0.0,0.775,0.0,0.58,4.583,2.806,1.411,0.918,1.0,1.0,0.641,0.411,0.749,4,4,2,1,1,4,4,4,4,4.0,4.0,4,4,4.0,4.0,1.633,1.633,1.633,1.633,12,12,12.0,12.0,1.633,1.633,1.633,1.633,0,4,0.0,4.0,4,0,4.0,0.0,4.0,2.0,2.0,11.34,0.0,6.0,4.0,0.935,1.62,3.425,0.302,4.0,2.0,2.0,11.34,0.0,6.0,4.0,0.935,1.62,3.425,0.302,4.0,2.0,2.0,11.34,0.0,6.0,4.0,0.935,1.62,3.425,0.302
260008,GdPt,FeB-b,Gd,Pt,3.677,2.615,2.843,1.787,1.387,1.288,1.029,0.943,0.896,1.535,1.308,-0.141,-0.057,0.165,0.0,0.0,0.023,2.615,2.843,0.943,0.896,1.0,1.0,0.141,0.057,0.551,4,4,2,1,1,4,4,1,2,1.0,2.0,2,2,2.0,2.0,1.019,1.087,1.019,1.087,1,1,1.0,1.0,1.293,1.0,1.293,1.0,0,0,0.0,0.0,1,2,1.0,2.0,12.75,8.25,4.5,86.207,0.081,32.25,21.5,2.22,2.286,49.273,0.565,12.0,7.5,4.5,77.31,0.08,30.0,20.0,2.116,2.186,41.162,0.538,12.0,8.5,4.5,89.172,0.085,33.0,22.0,2.255,2.319,51.977,0.574
452587,GdSb,NaCl,Gd,Sb,4.398,4.398,3.11,1.787,1.434,1.246,1.231,1.533,0.966,2.199,0.911,0.231,-0.365,0.0,0.586,0.0,0.186,4.398,3.11,1.231,0.966,1.0,1.0,0.365,0.231,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,100.238,0.0,18.75,12.5,2.351,2.54,70.441,0.654,6.0,3.0,3.0,40.098,0.0,12.0,8.0,1.795,2.198,24.237,0.604,6.0,9.0,3.0,120.286,0.0,21.0,14.0,2.536,2.654,85.843,0.67
1044803,GdSb,NaCl,Gd,Sb,4.398,4.398,3.11,1.787,1.434,1.246,1.231,1.533,0.966,2.199,0.911,0.231,-0.365,0.0,0.586,0.0,0.186,4.398,3.11,1.231,0.966,1.0,1.0,0.365,0.231,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,100.245,0.0,18.75,12.5,2.351,2.54,70.436,0.654,6.0,3.0,3.0,40.098,0.0,12.0,8.0,1.795,2.198,24.237,0.604,6.0,9.0,3.0,120.294,0.0,21.0,14.0,2.536,2.654,85.836,0.67
553672,GaSb,ZnS,Ga,Sb,4.31,4.31,2.639,1.243,1.434,0.867,1.734,1.503,0.986,2.155,0.484,0.734,-0.662,0.0,0.775,0.0,0.977,4.31,2.639,1.734,0.986,1.0,1.0,0.734,0.662,0.749,4,4,2,1,1,4,4,4,4,4.0,4.0,4,4,4.0,4.0,1.633,1.633,1.633,1.633,12,12,12.0,12.0,1.633,1.633,1.633,1.633,0,4,0.0,4.0,4,0,4.0,0.0,4.0,2.0,2.0,9.432,0.001,6.0,4.0,0.879,1.523,2.844,0.302,4.0,2.0,2.0,9.432,0.001,6.0,4.0,0.879,1.523,2.844,0.302,4.0,2.0,2.0,9.432,0.001,6.0,4.0,0.879,1.523,2.844,0.302
452578,HoSb,NaCl,Ho,Sb,4.335,4.335,3.065,1.745,1.434,1.217,1.242,1.512,0.964,2.168,0.897,0.242,-0.374,0.0,0.586,0.0,0.199,4.335,3.065,1.242,0.964,1.0,1.0,0.374,0.242,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,95.98,0.0,18.75,12.5,2.318,2.504,67.479,0.654,6.0,3.0,3.0,38.394,0.0,12.0,8.0,1.77,2.167,23.211,0.605,6.0,9.0,3.0,115.176,0.0,21.0,14.0,2.5,2.616,82.235,0.67
453666,LaNi,TlI,La,Ni,3.602,3.192,2.784,1.871,1.246,1.502,0.963,1.281,0.893,1.188,1.596,-0.365,0.281,0.34,0.0,0.0,0.212,3.192,2.784,1.281,0.893,1.0,1.0,0.365,0.281,0.524,4,4,2,1,1,4,4,1,1,1.0,1.0,1,1,1.0,1.0,1.058,1.058,1.058,1.058,4,4,4.0,4.0,1.294,1.147,1.294,1.147,0,1,0.0,1.0,1,0,1.0,0.0,12.75,8.25,4.5,88.957,0.358,32.25,21.5,2.123,2.28,45.238,0.472,12.0,7.5,4.5,80.242,0.357,30.0,20.0,1.954,2.186,32.717,0.403,12.0,8.5,4.5,91.863,0.361,33.0,22.0,2.179,2.311,49.412,0.494
525082,TbSb,NaCl,Tb,Sb,4.363,4.363,3.085,1.764,1.434,1.23,1.237,1.521,0.965,2.182,0.903,0.237,-0.37,0.0,0.586,0.0,0.193,4.363,3.085,1.237,0.965,1.0,1.0,0.37,0.237,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,97.869,0.0,18.75,12.5,2.333,2.52,68.809,0.654,6.0,3.0,3.0,39.148,0.0,12.0,8.0,1.781,2.181,23.669,0.605,6.0,9.0,3.0,117.443,0.0,21.0,14.0,2.516,2.633,83.856,0.67
553673,InSb,ZnS,In,Sb,4.561,4.561,2.793,1.624,1.434,1.132,1.404,1.59,0.913,2.28,0.513,0.404,-0.643,0.0,0.775,0.0,0.576,4.561,2.793,1.404,0.913,1.0,1.0,0.643,0.404,0.749,4,4,2,1,1,4,4,4,4,4.0,4.0,4,4,4.0,4.0,1.633,1.633,1.633,1.633,12,12,12.0,12.0,1.633,1.633,1.633,1.633,0,4,0.0,4.0,4,0,4.0,0.0,4.0,2.0,2.0,11.182,0.001,6.0,4.0,0.931,1.612,3.377,0.302,4.0,2.0,2.0,11.182,0.001,6.0,4.0,0.931,1.612,3.377,0.302,4.0,2.0,2.0,11.182,0.001,6.0,4.0,0.931,1.612,3.377,0.302
452579,ErSb,NaCl,Er,Sb,4.32,4.32,3.054,1.734,1.434,1.209,1.246,1.506,0.964,2.16,0.894,0.246,-0.377,0.0,0.586,0.0,0.202,4.32,3.054,1.246,0.964,1.0,1.0,0.377,0.246,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.415,1.415,1.415,1.415,12,12,12.0,12.0,1.415,1.415,1.415,1.415,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,94.976,0.0,18.75,12.5,2.309,2.495,66.755,0.654,6.0,3.0,3.0,37.988,0.0,12.0,8.0,1.763,2.16,22.962,0.604,6.0,9.0,3.0,113.971,0.0,21.0,14.0,2.491,2.607,81.353,0.67
1301458,SmGe,TlI,Sm,Ge,3.518,3.085,2.819,1.793,1.225,1.464,0.981,1.259,0.934,1.277,1.542,-0.288,0.259,0.274,0.0,0.0,0.15,3.085,2.819,1.259,0.934,1.0,1.0,0.288,0.259,0.506,4,4,2,1,1,4,4,1,1,1.0,1.0,1,1,1.0,1.0,1.055,1.055,1.055,1.055,4,4,4.0,4.0,1.248,1.094,1.248,1.094,0,1,0.0,1.0,1,0,1.0,0.0,13.0,8.5,4.5,95.126,0.362,33.0,22.0,2.251,2.395,55.148,0.526,13.0,8.5,4.5,95.126,0.362,33.0,22.0,2.251,2.395,55.148,0.526,13.0,8.5,4.5,95.126,0.362,33.0,22.0,2.251,2.395,55.148,0.526
452586,NdSb,NaCl,Nd,Sb,4.482,4.482,3.169,1.813,1.434,1.264,1.236,1.563,0.976,2.241,0.928,0.236,-0.353,0.0,0.586,0.0,0.18,4.482,3.169,1.236,0.976,1.0,1.0,0.353,0.236,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,106.083,0.0,18.75,12.5,2.396,2.589,74.584,0.654,6.0,3.0,3.0,42.433,0.0,12.0,8.0,1.83,2.241,25.655,0.605,6.0,9.0,3.0,127.3,0.0,21.0,14.0,2.585,2.705,90.894,0.67
260009,YNi,FeB-b,Ni,Y,2.447,3.576,2.858,1.246,1.783,0.699,0.982,1.003,0.944,1.224,1.634,-0.018,-0.083,0.0,0.086,0.0,0.007,2.447,2.858,0.982,0.944,1.0,1.0,0.083,0.018,0.638,4,4,2,1,1,4,4,2,1,2.0,1.0,2,6,2.0,6.0,1.168,1.003,1.168,1.003,1,1,1.0,1.0,1.0,1.251,1.0,1.251,2,1,2.0,1.0,0,0,0.0,0.0,13.0,4.5,8.5,81.451,0.079,33.0,22.0,2.261,2.319,52.27,0.635,13.0,4.5,8.5,81.451,0.079,33.0,22.0,2.261,2.319,52.27,0.635,13.0,4.5,8.5,81.451,0.079,33.0,22.0,2.261,2.319,52.27,0.635
527643,RuSb,FeAs,Ru,Sb,3.042,3.193,2.614,1.324,1.434,0.923,1.149,1.113,0.948,1.521,1.093,0.149,-0.238,0.0,0.315,0.0,0.079,3.042,2.614,1.149,0.948,1.0,1.0,0.238,0.149,0.557,4,4,2,1,1,4,4,1,1,1.0,1.0,6,6,6.0,6.0,1.007,1.007,1.007,1.007,2,2,2.0,2.0,1.164,1.221,1.164,1.221,0,1,0.0,1.0,1,0,1.0,0.0,8.75,4.75,4.0,37.17,0.348,20.25,13.5,1.506,1.478,15.01,0.393,7.0,3.0,4.0,28.045,0.323,15.0,10.0,1.337,1.388,10.049,0.36,7.0,6.0,4.0,45.272,0.382,24.0,16.0,1.602,1.508,18.215,0.412
260747,DyGe,TlI,Dy,Ge,3.5,2.537,2.955,1.752,1.225,1.43,0.999,1.036,0.993,1.686,1.268,-0.037,0.036,0.036,0.0,0.0,0.003,2.537,2.955,1.036,0.993,1.0,1.0,0.037,0.036,0.651,4,4,2,1,1,4,4,4,2,4.0,2.0,5,2,5.0,2.0,1.03,1.165,1.03,1.165,1,4,1.0,4.0,1.184,1.0,1.184,1.0,0,0,0.0,0.0,4,2,4.0,2.0,13.0,8.5,4.5,88.013,0.128,33.0,22.0,2.335,2.402,57.915,0.645,13.0,8.5,4.5,88.013,0.128,33.0,22.0,2.335,2.402,57.915,0.645,13.0,8.5,4.5,88.013,0.128,33.0,22.0,2.335,2.402,57.915,0.645
528216,LaGa,TlI,La,Ga,3.745,3.285,3.001,1.871,1.243,1.505,1.001,1.321,0.964,1.358,1.642,-0.274,0.321,0.274,0.0,-0.0,0.178,3.285,3.001,1.321,0.964,1.0,1.0,0.321,0.274,0.521,4,4,2,1,1,4,4,1,1,1.0,1.0,5,5,5.0,5.0,1.039,1.039,1.039,1.039,4,4,4.0,4.0,1.248,1.095,1.248,1.095,0,1,0.0,1.0,1,0,1.0,0.0,14.0,8.5,5.5,124.197,0.323,34.125,22.75,2.492,2.622,72.238,0.544,13.0,8.5,4.5,111.516,0.136,33.0,22.0,2.375,2.542,64.24,0.528,13.0,8.5,8.5,162.239,0.385,37.5,25.0,2.842,2.86,96.232,0.594
528941,YGa,TlI,Y,Ga,3.534,3.106,2.813,1.783,1.243,1.434,0.991,1.249,0.93,1.26,1.553,-0.293,0.249,0.287,0.0,0.0,0.148,3.106,2.813,1.249,0.93,1.0,1.0,0.293,0.249,0.506,4,4,2,1,1,4,4,1,1,1.0,1.0,1,1,1.0,1.0,1.058,1.058,1.058,1.058,4,4,4.0,4.0,1.256,1.104,1.256,1.104,0,1,0.0,1.0,1,0,1.0,0.0,13.0,8.5,4.5,95.146,0.361,33.0,22.0,2.258,2.419,55.323,0.532,13.0,8.5,4.5,95.146,0.361,33.0,22.0,2.258,2.419,55.323,0.532,13.0,8.5,4.5,95.146,0.361,33.0,22.0,2.258,2.419,55.323,0.532
451528,LaIn,CsCl,La,In,3.985,3.985,3.451,1.871,1.624,1.152,1.065,1.227,0.987,1.992,1.459,0.065,-0.102,0.0,0.268,0.0,0.015,3.985,3.451,1.065,0.987,1.0,1.0,0.102,0.065,0.729,1,1,2,1,1,1,1,8,8,8.0,8.0,8,8,8.0,8.0,1.155,1.155,1.155,1.155,6,6,6.0,6.0,1.155,1.155,1.155,1.155,0,8,0.0,8.0,8,0,8.0,0.0,14.0,7.0,7.0,126.556,0.0,36.0,24.0,2.895,2.818,101.596,0.803,14.0,7.0,7.0,126.556,0.0,36.0,24.0,2.895,2.818,101.596,0.803,14.0,7.0,7.0,126.556,0.0,36.0,24.0,2.895,2.818,101.596,0.803
456247,TbGa,TlI,Tb,Ga,3.692,2.605,3.066,1.764,1.243,1.419,1.046,1.048,1.02,1.763,1.302,-0.0,0.048,0.045,0.0,0.0,0.002,2.605,3.066,1.048,1.02,1.0,1.0,0.048,0.0,0.668,4,4,2,1,1,4,4,4,2,4.0,2.0,7,2,7.0,2.0,1.013,1.177,1.013,1.177,1,4,1.0,4.0,1.204,1.0,1.204,1.0,0,0,0.0,0.0,4,2,4.0,2.0,13.0,8.5,4.5,96.498,0.138,33.0,22.0,2.448,2.508,66.494,0.676,13.0,8.5,4.5,96.498,0.138,33.0,22.0,2.448,2.508,66.494,0.676,13.0,8.5,4.5,96.498,0.138,33.0,22.0,2.448,2.508,66.494,0.676
1727318,GdSi,FeB-b,Gd,Si,3.628,2.372,2.973,1.787,1.176,1.52,1.015,1.009,1.003,1.787,1.186,-0.0,0.009,0.015,0.0,0.0,0.0,2.372,2.973,1.009,1.003,1.0,1.0,0.009,0.0,0.702,4,4,2,1,1,4,4,2,2,2.0,2.0,5,2,5.0,2.0,1.008,1.253,1.008,1.253,2,2,2.0,2.0,1.22,1.0,1.22,1.0,0,0,0.0,0.0,2,2,2.0,2.0,13.0,8.5,4.5,88.03,0.084,33.0,22.0,2.351,2.431,59.681,0.655,13.0,8.5,4.5,88.03,0.084,33.0,22.0,2.351,2.431,59.681,0.655,13.0,8.5,4.5,88.03,0.084,33.0,22.0,2.351,2.431,59.681,0.655
1521909,HoSi,TlI,Ho,Si,3.505,2.492,2.923,1.745,1.176,1.484,1.004,1.06,1.001,1.677,1.246,-0.039,0.06,0.043,0.0,0.0,0.005,2.492,2.923,1.06,1.001,1.0,1.0,0.06,0.039,0.662,4,4,2,1,1,4,4,4,2,4.0,2.0,5,2,5.0,2.0,1.008,1.173,1.008,1.173,1,4,1.0,4.0,1.199,1.0,1.199,1.0,0,0,0.0,0.0,4,2,4.0,2.0,13.0,8.5,4.5,84.11,0.15,33.0,22.0,2.316,2.382,57.037,0.655,13.0,8.5,4.5,84.11,0.15,33.0,22.0,2.316,2.382,57.037,0.655,13.0,8.5,4.5,84.11,0.15,33.0,22.0,2.316,2.382,57.037,0.655
1822651,CeSb,NaCl,Ce,Sb,4.574,4.574,3.234,1.819,1.434,1.268,1.257,1.595,0.994,2.287,0.947,0.257,-0.34,0.0,0.586,0.0,0.182,4.574,3.234,1.257,0.994,1.0,1.0,0.34,0.257,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,112.745,0.0,18.75,12.5,2.445,2.642,79.268,0.654,6.0,3.0,3.0,45.098,0.0,12.0,8.0,1.867,2.287,27.266,0.605,6.0,9.0,3.0,135.294,0.0,21.0,14.0,2.638,2.76,96.602,0.67
1720488,FeSi,FeSi,Fe,Si,2.786,2.811,2.313,1.242,1.176,1.056,1.122,1.195,0.957,1.393,0.92,0.122,-0.218,0.0,0.345,0.0,0.062,2.786,2.313,1.122,0.957,1.0,1.0,0.218,0.122,0.622,4,4,2,1,1,4,4,1,1,1.0,1.0,4,4,4.0,4.0,1.029,1.029,1.029,1.029,3,3,3.0,3.0,1.204,1.215,1.204,1.215,0,1,0.0,1.0,1,0,1.0,0.0,13.0,6.5,6.5,43.042,0.09,33.0,22.0,1.81,1.902,24.922,0.58,13.0,6.5,6.5,43.042,0.09,33.0,22.0,1.81,1.902,24.922,0.58,13.0,6.5,6.5,43.042,0.09,33.0,22.0,1.81,1.902,24.922,0.58
525518,LaNi,TlI,La,Ni,3.604,3.192,2.789,1.871,1.246,1.502,0.963,1.281,0.895,1.193,1.596,-0.362,0.281,0.338,0.0,0.0,0.21,3.192,2.789,1.281,0.895,1.0,1.0,0.362,0.281,0.525,4,4,2,1,1,4,4,1,1,1.0,1.0,1,1,1.0,1.0,1.056,1.056,1.056,1.056,4,4,4.0,4.0,1.292,1.144,1.292,1.144,0,1,0.0,1.0,1,0,1.0,0.0,12.75,8.25,4.5,89.051,0.359,32.25,21.5,2.154,2.282,48.058,0.493,12.0,7.5,4.5,80.326,0.358,30.0,20.0,1.953,2.186,32.646,0.402,12.0,8.5,4.5,91.959,0.362,33.0,22.0,2.222,2.314,53.195,0.523
530667,FeRh,CsCl,Fe,Rh,2.989,2.989,2.589,1.242,1.345,0.923,1.203,1.111,1.001,1.494,1.095,0.203,-0.186,0.0,0.268,-0.0,0.076,2.989,2.589,1.203,1.001,1.0,1.0,0.203,0.186,0.729,1,1,2,1,1,1,1,8,8,8.0,8.0,8,8,8.0,8.0,1.154,1.154,1.154,1.154,6,6,6.0,6.0,1.154,1.154,1.154,1.154,0,8,0.0,8.0,8,0,8.0,0.0,14.0,7.0,7.0,53.403,0.0,36.0,24.0,2.171,2.114,42.866,0.803,14.0,7.0,7.0,53.403,0.0,36.0,24.0,2.171,2.114,42.866,0.803,14.0,7.0,7.0,53.403,0.0,36.0,24.0,2.171,2.114,42.866,0.803
452960,CoSi,FeSi,Co,Si,2.724,2.747,2.283,1.25,1.176,1.063,1.09,1.168,0.941,1.362,0.921,0.09,-0.217,0.0,0.329,0.0,0.055,2.724,2.283,1.09,0.941,1.0,1.0,0.217,0.09,0.634,4,4,2,1,1,4,4,1,1,1.0,1.0,4,4,4.0,4.0,1.019,1.019,1.019,1.019,3,3,3.0,3.0,1.193,1.203,1.193,1.203,0,1,0.0,1.0,1,0,1.0,0.0,13.0,6.5,6.5,40.115,0.08,33.0,22.0,1.769,1.862,23.249,0.58,13.0,6.5,6.5,40.115,0.08,33.0,22.0,1.769,1.862,23.249,0.58,13.0,6.5,6.5,40.115,0.08,33.0,22.0,1.769,1.862,23.249,0.58
1234636,CeSb,NaCl,Ce,Sb,4.542,4.542,3.212,1.819,1.434,1.268,1.248,1.584,0.987,2.271,0.941,0.248,-0.344,0.0,0.586,0.0,0.18,4.542,3.212,1.248,0.987,1.0,1.0,0.344,0.248,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,110.429,0.0,18.75,12.5,2.428,2.624,77.604,0.654,6.0,3.0,3.0,44.174,0.0,12.0,8.0,1.854,2.271,26.701,0.604,6.0,9.0,3.0,132.514,0.0,21.0,14.0,2.62,2.741,94.571,0.67
452974,CoSb,NiAs,Co,Sb,2.593,3.426,2.588,1.25,1.434,0.872,1.037,1.195,0.964,1.296,1.291,0.037,-0.099,0.0,0.246,0.0,0.011,2.593,2.588,1.037,0.964,1.0,1.0,0.099,0.037,0.537,2,2,2,1,1,2,2,6,6,6.0,6.0,8,6,8.0,6.0,1.002,1.324,1.002,1.324,2,6,2.0,6.0,1.002,1.324,1.002,1.324,0,6,0.0,6.0,6,0,6.0,0.0,11.5,4.0,7.5,58.444,0.0,21.75,14.5,1.911,1.967,36.361,0.59,7.0,4.0,3.0,22.532,0.0,15.0,10.0,1.425,1.416,12.426,0.55,7.0,4.0,9.0,70.414,0.0,24.0,16.0,2.073,2.15,44.339,0.603
454524,CoGa,CsCl,Co,Ga,2.88,2.88,2.494,1.25,1.243,1.006,1.152,1.158,1.0,1.44,1.054,0.152,-0.152,0.0,0.268,0.0,0.046,2.88,2.494,1.152,1.0,1.0,1.0,0.152,0.152,0.729,1,1,2,1,1,1,1,8,8,8.0,8.0,8,8,8.0,8.0,1.155,1.155,1.155,1.155,6,6,6.0,6.0,1.155,1.155,1.155,1.155,0,8,0.0,8.0,8,0,8.0,0.0,14.0,7.0,7.0,47.776,0.0,36.0,24.0,2.147,2.036,41.434,0.867,14.0,7.0,7.0,47.776,0.0,36.0,24.0,2.147,2.036,41.434,0.867,14.0,7.0,7.0,47.776,0.0,36.0,24.0,2.147,2.036,41.434,0.867
